"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"兴奋","2","","","",""
"厌烦","2","","","",""
"性格","2","","","",""
"一朝一夕","2","","","",""
"天长日久","2","","","",""
"附","2","","","",""
"人民日报","2","","","",""
"有意","2","","","",""
"广播","2","","","",""
"启蒙","2","","","",""
"书阅","2","","","",""
"立体","2","","","",""
"小学生","2","","","",""
"吸引力","2","","","",""
"过于","2","","","",""
"循序渐进","2","","","",""
"点击","2","","","",""
"推","2","","","",""
"着实","2","","","",""
"通宵","2","","","",""
"读本","2","","","",""
"三五","2","","","",""
"沉静","2","","","",""
"打乱","2","","","",""
"争夺","2","","","",""
"第十七","2","","","",""
"睁","2","","","",""
"闭眼","2","","","",""
"形容道","2","","","",""
"收","2","","","",""
"频平台","2","","","",""
"卸载","2","","","",""
"聚餐","2","","","",""
"挤掉","2","","","",""
"多种多样","2","","","",""
"调动","2","","","",""
"随性","2","","","",""
"志愿者","2","","","",""
"上演","2","","","",""
"快闪","2","","","",""
"以此","2","","","",""
"民众","2","","","",""
"日前","2","","","",""
"一而同","2","","","",""
"假期","2","","","",""
"做什","2","","","",""
"收藏品","2","","","",""
"接收","2","","","",""
"碎","2","","","",""
"片化","2","","","",""
"速食文学","2","","","",""
"频等","2","","","",""
"南昌市","2","","","",""
"刘占昆","2","","","",""
"微纪录片","2","","","",""
"火","2","","","",""
"一幕幕","2","","","",""
"缘起","2","","","",""
"随手","2","","","",""
"拍","2","","","",""
"定格","2","","","",""
"一千六百","2","","","",""
"照片","2","","","",""
"耕耘","2","","","",""
"拎","2","","","",""
"馒头","2","","","",""
"食用油","2","","","",""
"柴米油盐","2","","","",""
"占据","2","","","",""
"外化","2","","","",""
"恰恰","2","","","",""
"纷杂","2","","","",""
"掩盖","2","","","",""
"不知如何","2","","","",""
"频带","2","","","",""
"鸡肋","2","","","",""
"飘","2","","","",""
"念头","2","","","",""
"黄国平","2","","","",""
"博士","2","","","",""
"致谢","2","","","",""
"念","2","","","",""
"枉","2","","","",""
"西单","2","","","",""
"钟书阁","2","","","",""
"打卡","2","","","",""
"田","2","","","",""
"雨昊","2","","","",""
"五色","2","","","",""
"目盲","2","","","",""
"五音","2","","","",""
"耳聋","2","","","",""
"声色","2","","","",""
"迷失","2","","","",""
"深邃","2","","","",""
"缓慢","2","","","",""
"短平快","2","","","",""
"速成","2","","","",""
"周国平","2","","","",""
"只言片语","2","","","",""
"网络害","2","","","",""
"通向","2","","","",""
"言行","2","","","",""
"举止","2","","","",""
"处世","2","","","",""
"欢乐","2","","","",""
"词句","2","","","",""
"从没","2","","","",""
"宇宙","2","","","",""
"无限","2","","","",""
"双重","2","","","",""
"网剧","2","","","",""
"总裁","2","","","",""
"苏","2","","","",""
"网文","2","","","",""
"高级","2","","","",""
"乐","2","","","",""
"衡量","2","","","",""
"族群","2","","","",""
"细","2","","","",""
"粗","2","","","",""
"方案","2","","","",""
"谱","2","","","",""
"驱动力","2","","","",""
"不可思议","2","","","",""
"事业","2","","","",""
"犹豫","2","","","",""
"此刻","2","","","",""
"魅力值","2","","","",""
"浅薄","2","","","",""
"才华","2","","","",""
"货币","2","","","",""
"消费","2","","","",""
"认同感","2","","","",""
"接感","2","","","",""
"社会性","2","","","",""
"体现","2","","","",""
"聚会","2","","","",""
"脸","2","","","",""
"发育","2","","","",""
"再生","2","","","",""
"神经元","2","","","",""
"原本","2","","","",""
"运算","2","","","",""
"多元","2","","","",""
"建构","2","","","",""
"实实在在","2","","","",""
"准","2","","","",""
"配版","2","","","",""
"升级","2","","","",""
"现有","2","","","",""
"爆款","2","","","",""
"牵","2","","","",""
"深远","2","","","",""
"相遇","2","","","",""
"到达","2","","","",""
"证明","2","","","",""
"同情心","2","","","",""
"加入","2","","","",""
"改编","2","","","",""
"上班","2","","","",""
"路上","2","","","",""
"有效率","2","","","",""
"信仰","2","","","",""
"多元化","2","","","",""
"跟随","2","","","",""
"力","2","","","",""
"烦恼","2","","","",""
"清醒","2","","","",""
"全新","2","","","",""
"言说","2","","","",""
"没品","2","","","",""
"亲戚","2","","","",""
"富","2","","","",""
"空白","2","","","",""
"三观","2","","","",""
"先贤","2","","","",""
"博古烁今","2","","","",""
"文人","2","","","",""
"煮","2","","","",""
"酒论","2","","","",""
"歌","2","","","",""
"反面","2","","","",""
"吸取","2","","","",""
"教训","2","","","",""
"去粗取精","2","","","",""
"导向性","2","","","",""
"志同道合","2","","","",""
"舒心","2","","","",""
"减轻","2","","","",""
"活跃","2","","","",""
"预防","2","","","",""
"文学课","2","","","",""
"邻居","2","","","",""
"明辨是非","2","","","",""
"籍","2","","","",""
"语法","2","","","",""
"每当","2","","","",""
"进取","2","","","",""
"肌肉","2","","","",""
"运动","2","","","",""
"决策","2","","","",""
"密切","2","","","",""
"细节","2","","","",""
"惊讶","2","","","",""
"释放","2","","","",""
"提议","2","","","",""
"善解人意","2","","","",""
"自尊","2","","","",""
"低下","2","","","",""
"规","2","","","",""
"西","2","","","",""
"错过","2","","","",""
"维","2","","","",""
"烹饪","2","","","",""
"独特","2","","","",""
"想什","2","","","",""
"加载","2","","","",""
"人人","2","","","",""
"前言","2","","","",""
"摄影","2","","","",""
"后面","2","","","",""
"抄","2","","","",""
"台阶","2","","","",""
"书越","2","","","",""
"搬","2","","","",""
"方片","2","","","",""
"收趣","2","","","",""
"沉淀","2","","","",""
"开阔眼界","2","","","",""
"终极","2","","","",""
"平常","2","","","",""
"提前","2","","","",""
"删","2","","","",""
"循环","2","","","",""
"一步步","2","","","",""
"戴雨森","2","","","",""
"论点","2","","","",""
"优先","2","","","",""
"无穷","2","","","",""
"查询","2","","","",""
"卡","2","","","",""
"用功","2","","","",""
"盯","2","","","",""
"科大","2","","","",""
"讯飞","2","","","",""
"对面","2","","","",""
"携度","2","","","",""
"方便度","2","","","",""
"大屏","2","","","",""
"结语","2","","","",""
"朋友圈","2","","","",""
"书桌","2","","","",""
"晒","2","","","",""
"清晰度","2","","","",""
"书格式","2","","","",""
"对应","2","","","",""
"防水","2","","","",""
"待机","2","","","",""
"黑色","2","","","",""
"最高","2","","","",""
"颜色","2","","","",""
"阅读灯","2","","","",""
"光线","2","","","",""
"机","2","","","",""
"打造","2","","","",""
"香槟金","2","","","",""
"彰显","2","","","",""
"播放","2","","","",""
"退","2","","","",""
"定时","2","","","",""
"套装","2","","","",""
"星夜","2","","","",""
"黑","2","","","",""
"价格","2","","","",""
"数据线","2","","","",""
"置","2","","","",""
"书手","2","","","",""
"转文字","2","","","",""
"大讯飞","2","","","",""
"面向","2","","","",""
"协同","2","","","",""
"云盘","2","","","",""
"登陆","2","","","",""
"深灰色","2","","","",""
"清墨水屏","2","","","",""
"灯","2","","","",""
"赠送","2","","","",""
"畅读","2","","","",""
"年卡","2","","","",""
"做做","2","","","",""
"生态","2","","","",""
"屏阅","2","","","",""
"太空灰","2","","","",""
"投屏","2","","","",""
"相似","2","","","",""
"转载","2","","","",""
"»","2","","","",""
"冬奥会","2","","","",""
"美学","2","","","",""
"真相","2","","","",""
"便是","2","","","",""
"社会科学","2","","","",""
"当堂","2","","","",""
"自觉","2","","","",""
"进一步","2","","","",""
"乃至","2","","","",""
"储备","2","","","",""
"形象","2","","","",""
"知识分子","2","","","",""
"罗","2","","","",""
"节目","2","","","",""
"口述","2","","","",""
"知青","2","","","",""
"器官","2","","","",""
"幽默","2","","","",""
"贯穿","2","","","",""
"身心健康","2","","","",""
"各自","2","","","",""
"鸭","2","","","",""
"没法","2","","","",""
"以外","2","","","",""
"四五十","2","","","",""
"反驳","2","","","",""
"秦始皇","2","","","",""
"两百","2","","","",""
"斤","2","","","",""
"写字","2","","","",""
"史记","2","","","",""
"摄入","2","","","",""
"网页","2","","","",""
"充斥","2","","","",""
"零碎","2","","","",""
"跟大","2","","","",""
"译者","2","","","",""
"呕心沥血","2","","","",""
"肺腑之言","2","","","",""
"现成","2","","","",""
"裹脚布","2","","","",""
"营销","2","","","",""
"个中","2","","","",""
"总而言之","2","","","",""
"手上","2","","","",""
"戴","2","","","",""
"敏捷","2","","","",""
"精益","2","","","",""
"访","2","","","",""
"受害者","2","","","",""
"同类","2","","","",""
"得益","2","","","",""
"怜爱","2","","","",""
"潮流","2","","","",""
"难怪","2","","","",""
"权威","2","","","",""
"没什","2","","","",""
"抛弃","2","","","",""
"坏处","2","","","",""
"延伸","2","","","",""
"无妨","2","","","",""
"丰满","2","","","",""
"点题","2","","","",""
"薄","2","","","",""
"男","2","","","",""
"殊","2","","","",""
"繁忙","2","","","",""
"分成","2","","","",""
"倘若","2","","","",""
"夺","2","","","",""
"胡适","2","","","",""
"考察","2","","","",""
"成功者","2","","","",""
"第七","2","","","",""
"届","2","","","",""
"东方","2","","","",""
"棵","2","","","",""
"越发","2","","","",""
"惠利","2","","","",""
"煤球","2","","","",""
"丢掉","2","","","",""
"呈现","2","","","",""
"排名","2","","","",""
"扩充","2","","","",""
"错误","2","","","",""
"孙洁","2","","","",""
"早教","2","","","",""
"孙","2","","","",""
"宝爸","2","","","",""
"宝妈","2","","","",""
"外甥","2","","","",""
"一会儿","2","","","",""
"催","2","","","",""
"硬","2","","","",""
"反反复复","2","","","",""
"好几","2","","","",""
"老虎","2","","","",""
"伤心","2","","","",""
"→","2","","","",""
"板子","2","","","",""
"课业","2","","","",""
"回归","2","","","",""
"校园","2","","","",""
"浓厚","2","","","",""
"急功近利","2","","","",""
"书山","2","","","",""
"淡化","2","","","",""
"功利化","2","","","",""
"从容","2","","","",""
"班","2","","","",""
"没完没了","2","","","",""
"斗争","2","","","",""
"考什","2","","","",""
"第五","2","","","",""
"频道","2","","","",""
"近日","2","","","",""
"合理","2","","","",""
"汉","2","","","",""
"艺术类","2","","","",""
"文学类","2","","","",""
"村","2","","","",""
"春树","2","","","",""
"森林","2","","","",""
"感人","2","","","",""
"阐述","2","","","",""
"结局","2","","","",""
"有时","2","","","",""
"挤","2","","","",""
"金","2","","","",""
"铺天盖地","2","","","",""
"有目","2","","","",""
"李旺泽","2","","","",""
"多半","2","","","",""
"栏目","2","","","",""
"号召","2","","","",""
"鸟","2","","","",""
"滑","2","","","",""
"下滑","2","","","",""
"刘邦","2","","","",""
"诗","2","","","",""
"暗","2","","","",""
"合","2","","","",""
"中心","2","","","",""
"挣钱","2","","","",""
"一番","2","","","",""
"宜","2","","","",""
"毛病","2","","","",""
"谓","2","","","",""
"通达","2","","","",""
"举一反三","2","","","",""
"触类旁通","2","","","",""
"孙权","2","","","",""
"吕蒙","2","","","",""
"鲁肃","2","","","",""
"喝","2","","","",""
"始终","2","","","",""
"内在","2","","","",""
"幸福感","2","","","",""
"包含","2","","","",""
"何其","2","","","",""
"光明","2","","","",""
"日报","2","","","",""
"高考","2","","","",""
"立竿见影","2","","","",""
"诸多","2","","","",""
"刀","2","","","",""
"取","2","","","",""
"文后","2","","","",""
"解题","2","","","",""
"字词","2","","","",""
"弥补","2","","","",""
"缺憾","2","","","",""
"利","2","","","",""
"是非","2","","","",""
"善恶","2","","","",""
"过度","2","","","",""
"逐步","2","","","",""
"必读书","2","","","",""
"没收","2","","","",""
"山","2","","","",""
"弯路","2","","","",""
"服饰","2","","","",""
"饮食","2","","","",""
"早餐","2","","","",""
"午餐","2","","","",""
"马桶","2","","","",""
"四十","2","","","",""
"钥匙","2","","","",""
"确保","2","","","",""
"书名","2","","","",""
"起止","2","","","",""
"其后","2","","","",""
"回顾","2","","","",""
"耐读","2","","","",""
"挣扎","2","","","",""
"颜","2","","","",""
"玉","2","","","",""
"价值观","2","","","",""
"¥","2","","","",""
"春运","2","","","",""
"天津","2","","","",""
"环","2","","","",""
"鱼","2","","","",""
"常州","2","","","",""
"画戟","2","","","",""
"叛逆","2","","","",""
"职教","2","","","",""
"新鲜感","2","","","",""
"热情","2","","","",""
"暂时","2","","","",""
"一模一样","2","","","",""
"因人而异","2","","","",""
"挖掘","2","","","",""
"深层","2","","","",""
"思路","2","","","",""
"正本","2","","","",""
"概述","2","","","",""
"小组","2","","","",""
"学员","2","","","",""
"厌恶","2","","","",""
"认可","2","","","",""
"温习","2","","","",""
"高效率","2","","","",""
"压","2","","","",""
"倾向","2","","","",""
"出题","2","","","",""
"专栏","2","","","",""
"忽视","2","","","",""
"范围","2","","","",""
"觉着","2","","","",""
"入流","2","","","",""
"均","2","","","",""
"检验","2","","","",""
"勤","2","","","",""
"充足","2","","","",""
"采纳","2","","","",""
"越读者","2","","","",""
"版书","2","","","",""
"梁文道","2","","","",""
"缓冲","2","","","",""
"此话","2","","","",""
"喝酒","2","","","",""
"玩乐","2","","","",""
"刚才","2","","","",""
"干别","2","","","",""
"夜","2","","","",""
"开场","2","","","",""
"泛","2","","","",""
"支","2","","","",""
"感越","2","","","",""
"晒朋友圈","2","","","",""
"谈笑风生","2","","","",""
"脱口而出","2","","","",""
"预判","2","","","",""
"坦诚","2","","","",""
"原始","2","","","",""
"「词","2","","","",""
"汇量","2","","","",""
"情境","2","","","",""
"症」","2","","","",""
"无非","2","","","",""
"'","2","","","",""
"帐户","2","","","",""
"电","2","","","",""
"无味","2","","","",""
"加以","2","","","",""
"二十一","2","","","",""
"感性","2","","","",""
"苦恼","2","","","",""
"增智","2","","","",""
"娱情","2","","","",""
"教材","2","","","",""
"切记","2","","","",""
"意图","2","","","",""
"验证书","2","","","",""
"脑袋","2","","","",""
"所得","2","","","",""
"员","2","","","",""
"科学院","2","","","",""
"难以","2","","","",""
"不断","2","","","",""
"出行","2","","","",""
"听书","2","","","",""
"冷清","2","","","",""
"用于","2","","","",""
"愁","2","","","",""
"客源","2","","","",""
"忧心","2","","","",""
"躲","2","","","",""
"摆设","2","","","",""
"只好","2","","","",""
"您好","2","","","",""
"强行","2","","","",""
"招","2","","","",""
"家长","2","","","",""
"杨时","2","","","",""
"晋升","2","","","",""
"使得","2","","","",""
"升学","2","","","",""
"误会","2","","","",""
"随机","1","","","",""
"高分低能","1","","","",""
"台湾","1","","","",""
"感受力","1","","","",""
"数学","1","","","",""
"暑假","1","","","",""
"财商","1","","","",""
"趣","1","","","",""
"课题","1","","","",""
"问答","1","","","",""
"开本","1","","","",""
"雷人","1","","","",""
"往返","1","","","",""
"年间","1","","","",""
"梅契尼科夫","1","","","",""
"回忆明治维新","1","","","",""
"写道","1","","","",""
"苦力","1","","","",""
"女佣","1","","","",""
"马夫","1","","","",""
"底层","1","","","",""
"小册子","1","","","",""
"识字率","1","","","",""
"切身","1","","","",""
"吝称之为","1","","","",""
"异常","1","","","",""
"张英锋","1","","","",""
"落后","1","","","",""
"筹码","1","","","",""
"明治维","1","","","",""
"中将","1","","","",""
"殆尽","1","","","",""
"新进","1","","","",""
"丧","1","","","",""
"失","1","","","",""
"持久","1","","","",""
"从小到大","1","","","",""
"言传身教","1","","","",""
"可读性","1","","","",""
"巴甫洛夫","1","","","",""
"狗","1","","","",""
"条件反射","1","","","",""
"肉体","1","","","",""
"徜徉","1","","","",""
"王国","1","","","",""
"自主权","1","","","",""
"众人","1","","","",""
"表演","1","","","",""
"虚伪","1","","","",""
"获","1","","","",""
"天朝","1","","","",""
"呆子","1","","","",""
"庆幸","1","","","",""
"渴求","1","","","",""
"沉溺","1","","","",""
"坏事","1","","","",""
"对手","1","","","",""
"用什","1","","","",""
"清流","1","","","",""
"咨询师","1","","","",""
"挨枪","1","","","",""
"外国人","1","","","",""
"非国人","1","","","",""
"咱们","1","","","",""
"鬼吹灯","1","","","",""
"盗墓","1","","","",""
"珠格格","1","","","",""
"拿什","1","","","",""
"拯救","1","","","",""
"天涯","1","","","",""
"奋力","1","","","",""
"纸媒","1","","","",""
"网媒","1","","","",""
"捧本","1","","","",""
"书商","1","","","",""
"民间","1","","","",""
"成风","1","","","",""
"审查","1","","","",""
"折腾","1","","","",""
"干脆","1","","","",""
"就是非","1","","","",""
"纽约","1","","","",""
"通俗易懂","1","","","",""
"比如什","1","","","",""
"高兴","1","","","",""
"微","1","","","",""
"表情","1","","","",""
"台北","1","","","",""
"中产","1","","","",""
"居多","1","","","",""
"读者群","1","","","",""
"跨社","1","","","",""
"学术性","1","","","",""
"美术","1","","","",""
"计","1","","","",""
"画册什","1","","","",""
"专有名词","1","","","",""
"殷实","1","","","",""
"批","1","","","",""
"介绍信","1","","","",""
"外借","1","","","",""
"倾家荡产","1","","","",""
"实习","1","","","",""
"小朋友","1","","","",""
"非授课","1","","","",""
"张佳玮","1","","","",""
"历朝","1","","","",""
"仕","1","","","",""
"就业","1","","","",""
"显达","1","","","",""
"自上至下","1","","","",""
"朝廷","1","","","",""
"差打","1","","","",""
"字样","1","","","",""
"朕","1","","","",""
"教导人","1","","","",""
"快感","1","","","",""
"优越感","1","","","",""
"当怪物","1","","","",""
"光宗耀祖","1","","","",""
"后继有人","1","","","",""
"整理术","1","","","",""
"事半功倍","1","","","",""
"飞往","1","","","",""
"长途","1","","","",""
"飞行","1","","","",""
"机舱","1","","","",""
"熄灯","1","","","",""
"蹑手蹑脚","1","","","",""
"起身","1","","","",""
"排","1","","","",""
"排──","1","","","",""
"幕","1","","","",""
"机场","1","","","",""
"候机","1","","","",""
"记本","1","","","",""
"谈笑","1","","","",""
"耐烦","1","","","",""
"坐下","1","","","",""
"虹桥","1","","","",""
"候车","1","","","",""
"短信","1","","","",""
"喧嚣","1","","","",""
"惟独","1","","","",""
"安宁","1","","","",""
"洲","1","","","",""
"现代化","1","","","",""
"轻声","1","","","",""
"细语","1","","","",""
"生怕","1","","","",""
"宁静","1","","","",""
"下一代","1","","","",""
"悲伤","1","","","",""
"愤怒","1","","","",""
"平和","1","","","",""
"一段段","1","","","",""
"无可替代","1","","","",""
"讯息","1","","","",""
"夸","1","","","",""
"侵蚀","1","","","",""
"全球化","1","","","",""
"松","1","","","",""
"许媒体","1","","","",""
"名城","1","","","",""
"炎帝","1","","","",""
"神农","1","","","",""
"故里","1","","","",""
"湖北省","1","","","",""
"州","1","","","",""
"市","1","","","",""
"宾馆","1","","","",""
"酒店","1","","","",""
"房间","1","","","",""
"全自动","1","","","",""
"麻将机","1","","","",""
"城乡","1","","","",""
"居民","1","","","",""
"麻将桌","1","","","",""
"官员","1","","","",""
"麻","1","","","",""
"斗","1","","","",""
"战况","1","","","",""
"津津乐道","1","","","",""
"愈演愈烈","1","","","",""
"去年","1","","","",""
"出版界","1","","","",""
"总编辑","1","","","",""
"这话","1","","","",""
"笑谈","1","","","",""
"担忧","1","","","",""
"读课","1","","","",""
"去除","1","","","",""
"职称","1","","","",""
"投机","1","","","",""
"粗制滥造","1","","","",""
"以色情","1","","","",""
"爱情","1","","","",""
"少量","1","","","",""
"引进","1","","","",""
"意外","1","","","",""
"触动","1","","","",""
"按摩店","1","","","",""
"习俗","1","","","",""
"滴","1","","","",""
"甜","1","","","",""
"稍稍","1","","","",""
"起火","1","","","",""
"抢救什","1","","","",""
"严肃","1","","","",""
"抢救","1","","","",""
"贵重","1","","","",""
"抢","1","","","",""
"文盲","1","","","",""
"乞丐","1","","","",""
"乞讨","1","","","",""
"衣食","1","","","",""
"忧","1","","","",""
"看报","1","","","",""
"美德","1","","","",""
"书刊","1","","","",""
"订阅","1","","","",""
"报刊","1","","","",""
"慷慨","1","","","",""
"持有","1","","","",""
"借书证","1","","","",""
"宗教","1","","","",""
"活动日","1","","","",""
"商店","1","","","",""
"饭店","1","","","",""
"关门","1","","","",""
"停业","1","","","",""
"停运","1","","","",""
"航空","1","","","",""
"班机","1","","","",""
"停飞","1","","","",""
"安息","1","","","",""
"祈祷","1","","","",""
"特许","1","","","",""
"营业","1","","","",""
"静悄悄","1","","","",""
"面积","1","","","",""
"百分之一","1","","","",""
"两万","1","","","",""
"座","1","","","",""
"西欧","1","","","",""
"崇尚","1","","","",""
"丰厚","1","","","",""
"回报","1","","","",""
"人才济济","1","","","",""
"获得者","1","","","",""
"诺贝尔","1","","","",""
"获奖者","1","","","",""
"犹太","1","","","",""
"血统","1","","","",""
"恶劣","1","","","",""
"沙漠","1","","","",""
"巴勒斯坦","1","","","",""
"拉伯","1","","","",""
"绿洲","1","","","",""
"源源不断","1","","","",""
"出口","1","","","",""
"凭着","1","","","",""
"得主","1","","","",""
"涉及","1","","","",""
"化学","1","","","",""
"和平","1","","","",""
"当之无愧","1","","","",""
"诺奖","1","","","",""
"数不胜数","1","","","",""
"火柴","1","","","",""
"圆珠笔","1","","","",""
"物件","1","","","",""
"交换器","1","","","",""
"变压器","1","","","",""
"汽化器","1","","","",""
"显像管","1","","","",""
"尖端","1","","","",""
"据说","1","","","",""
"黄金时代","1","","","",""
"堪称","1","","","",""
"名副其实","1","","","",""
"区区","1","","","",""
"小国","1","","","",""
"服","1","","","",""
"植","1","","","",""
"推杯","1","","","",""
"搓","1","","","",""
"欢歌","1","","","",""
"劲舞","1","","","",""
"认认真真","1","","","",""
"现居","1","","","",""
"软性","1","","","",""
"弱智","1","","","",""
"鸟儿","1","","","",""
"翅膀","1","","","",""
"莎士比亚","1","","","",""
"苏东坡","1","","","",""
"知源","1","","","",""
"海文","1","","","",""
"共鸣","1","","","",""
"称为","1","","","",""
"古","1","","","",""
"华夏","1","","","",""
"子孙","1","","","",""
"勤奋","1","","","",""
"儿女","1","","","",""
"书而乐","1","","","",""
"流传","1","","","",""
"志士","1","","","",""
"不解之缘","1","","","",""
"幸真","1","","","",""
"逝去","1","","","",""
"报导","1","","","",""
"按摩","1","","","",""
"店","1","","","",""
"渺茫","1","","","",""
"集体","1","","","",""
"笨蛋","1","","","",""
"设置率","1","","","",""
"覆盖率","1","","","",""
"研究所","1","","","",""
"降","1","","","",""
"最低点","1","","","",""
"男女老少","1","","","",""
"不自由","1","","","",""
"周刊","1","","","",""
"采访","1","","","",""
"读书少","1","","","",""
"相符","1","","","",""
"奇特","1","","","",""
"称自","1","","","",""
"野蛮人","1","","","",""
"尊称","1","","","",""
"古时","1","","","",""
"文化大革命","1","","","",""
"荒僻","1","","","",""
"农村","1","","","",""
"发财","1","","","",""
"以及性","1","","","",""
"当局","1","","","",""
"启悟","1","","","",""
"物欲横流","1","","","",""
"中华民国","1","","","",""
"压制","1","","","",""
"意识形态","1","","","",""
"禁锢","1","","","",""
"封锁","1","","","",""
"民国史","1","","","",""
"民国","1","","","",""
"国民党","1","","","",""
"抗日卫国","1","","","",""
"战争史","1","","","",""
"蒋介石","1","","","",""
"宋美龄","1","","","",""
"好看","1","","","",""
"掌控","1","","","",""
"审批","1","","","",""
"稍微","1","","","",""
"禁止","1","","","",""
"选出","1","","","",""
"制造","1","","","",""
"规模化","1","","","",""
"个体群","1","","","",""
"建政","1","","","",""
"使命","1","","","",""
"工具化","1","","","",""
"里除","1","","","",""
"占卜","1","","","",""
"年青人","1","","","",""
"言情","1","","","",""
"漫画","1","","","",""
"合肥","1","","","",""
"即将","1","","","",""
"教科","1","","","",""
"知识性目","1","","","",""
"消遣性","1","","","",""
"娱乐性","1","","","",""
"德州","1","","","",""
"蓝云","1","","","",""
"实用主义","1","","","",""
"般来说","1","","","",""
"求善","1","","","",""
"尤","1","","","",""
"紧张","1","","","",""
"忙忙碌碌","1","","","",""
"拚命","1","","","",""
"干活","1","","","",""
"出袖","1","","","",""
"珍版书","1","","","",""
"何清涟","1","","","",""
"数次","1","","","",""
"干线","1","","","",""
"车上","1","","","",""
"中国现代化陷阱","1","","","",""
"日文版","1","","","",""
"清涟","1","","","",""
"恶俗","1","","","",""
"书摊","1","","","",""
"化装","1","","","",""
"美容","1","","","",""
"揭密","1","","","",""
"全面性","1","","","",""
"高度","1","","","",""
"表彰","1","","","",""
"多姿多采","1","","","",""
"基点","1","","","",""
"生活会","1","","","",""
"丰富多彩","1","","","",""
"人生会","1","","","",""
"奔头","1","","","",""
"中需","1","","","",""
"画展","1","","","",""
"片面","1","","","",""
"有钱","1","","","",""
"奥秘","1","","","",""
"定语","1","","","",""
"先是","1","","","",""
"扣除","1","","","",""
"北欧","1","","","",""
"旅居","1","","","",""
"忧虑","1","","","",""
"院长","1","","","",""
"郝振省","1","","","",""
"的确","1","","","",""
"榜","1","","","",""
"国度","1","","","",""
"公益","1","","","",""
"劝勉","1","","","",""
"貌似","1","","","",""
"国外","1","","","",""
"当头一棒","1","","","",""
"打醒","1","","","",""
"诠释","1","","","",""
"侧卧","1","","","",""
"床榻","1","","","",""
"大烟","1","","","",""
"神态","1","","","",""
"烟枪","1","","","",""
"殖民者","1","","","",""
"侵略者","1","","","",""
"摧残","1","","","",""
"尚且","1","","","",""
"难保","1","","","",""
"奢望","1","","","",""
"扫盲","1","","","",""
"辅导","1","","","",""
"书写","1","","","",""
"整洁","1","","","",""
"一丝不苟","1","","","",""
"课心","1","","","",""
"马马虎虎","1","","","",""
"丢三拉四","1","","","",""
"学识","1","","","",""
"初乳","1","","","",""
"精粹","1","","","",""
"体力","1","","","",""
"自欺欺人","1","","","",""
"欺世盗名","1","","","",""
"良辰","1","","","",""
"静夜","1","","","",""
"一行","1","","","",""
"如上","1","","","",""
"纸质感","1","","","",""
"旅途","1","","","",""
"周","1","","","",""
"忍受","1","","","",""
"沉重","1","","","",""
"行李","1","","","",""
"持书","1","","","",""
"字典","1","","","",""
"注释","1","","","",""
"播放器","1","","","",""
"少有","1","","","",""
"拥护者","1","","","",""
"特例","1","","","",""
"天堂","1","","","",""
"书相","1","","","",""
"轻便","1","","","",""
"标注","1","","","",""
"看书但","1","","","",""
"脑力劳动","1","","","",""
"十二","1","","","",""
"公交","1","","","",""
"午饭","1","","","",""
"蜗牛","1","","","",""
"钦佩","1","","","",""
"偷偷","1","","","",""
"溜走","1","","","",""
"伸","1","","","",""
"秒","1","","","",""
"尚方宝剑","1","","","",""
"宝剑","1","","","",""
"手前","1","","","",""
"猎物","1","","","",""
"挥舞","1","","","",""
"剑","1","","","",""
"热血","1","","","",""
"流过","1","","","",""
"热","1","","","",""
"血","1","","","",""
"冷","1","","","",""
"发展中国","1","","","",""
"未曾","1","","","",""
"人道主义","1","","","",""
"重重","1","","","",""
"毛","1","","","",""
"天上","1","","","",""
"肥肉","1","","","",""
"囤","1","","","",""
"盘","1","","","",""
"下文","1","","","",""
"沉没","1","","","",""
"输","1","","","",""
"赌","1","","","",""
"心中","1","","","",""
"窃喜","1","","","",""
"宝物","1","","","",""
"在意","1","","","",""
"双手","1","","","",""
"遇见","1","","","",""
"各式","1","","","",""
"弹窗","1","","","",""
"消息","1","","","",""
"退出","1","","","",""
"界面","1","","","",""
"分散","1","","","",""
"亲身","1","","","",""
"某个","1","","","",""
"好久","1","","","",""
"最初","1","","","",""
"华盛顿","1","","","",""
"语言学","1","","","",""
"联想","1","","","",""
"立马","1","","","",""
"高效学","1","","","",""
"白","1","","","",""
"说说","1","","","",""
"早先","1","","","",""
"放过","1","","","",""
"劲囤","1","","","",""
"心力交瘁","1","","","",""
"好在","1","","","",""
"自然而然","1","","","",""
"身患","1","","","",""
"囤积几百几千","1","","","",""
"显示器","1","","","",""
"简称","1","","","",""
"印刷品","1","","","",""
"稳步","1","","","",""
"印刷书","1","","","",""
"容纳","1","","","",""
"装入","1","","","",""
"轻巧","1","","","",""
"纤细","1","","","",""
"离线","1","","","",""
"事先","1","","","",""
"同行","1","","","",""
"协作","1","","","",""
"扩增","1","","","",""
"前列","1","","","",""
"发音","1","","","",""
"书签","1","","","",""
"嵌","1","","","",""
"调节","1","","","",""
"粘","1","","","",""
"强光","1","","","",""
"伤害","1","","","",""
"兼容性","1","","","",""
"兼容","1","","","",""
"陈旧","1","","","",""
"电池","1","","","",""
"运行","1","","","",""
"时地","1","","","",""
"限度","1","","","",""
"充电站","1","","","",""
"充","1","","","",""
"电线","1","","","",""
"丢失","1","","","",""
"挂","1","","","",""
"内部","1","","","",""
"灰尘","1","","","",""
"牺牲品","1","","","",""
"摔","1","","","",""
"可靠","1","","","",""
