"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"existent","11","","","",""
"affirment","11","","","",""
"christian","11","","","",""
"genève","11","","","",""
"vallée","11","","","",""
"ebra","11","","","",""
"apprentis","11","","","",""
"auteuil","11","","","",""
"46","10","","","",""
"54","10","","","",""
"91","10","","","",""
"1973","10","","","",""
"2013","10","","","",""
"connecté","10","","","",""
"conso","10","","","",""
"valider","10","","","",""
"dynamique","10","","","",""
"atteint","10","","","",""
"affaire","10","","","",""
"définir","10","","","",""
"enjeux","10","","","",""
"hors","10","","","",""
"opinions","10","","","",""
"initiatives","10","","","",""
"infos","10","","","",""
"hebdo","10","","","",""
"commenter","10","","","",""
"réagir","10","","","",""
"lisaient","10","","","",""
"collections","10","","","",""
"sources","10","","","",""
"réactions","10","","","",""
"augmente","10","","","",""
"énergie","10","","","",""
"tension","10","","","",""
"élection","10","","","",""
"uniquement","10","","","",""
"permettent","10","","","",""
"sur","10","","","",""
"notre","10","","","",""
"plus","10","","","",""
"animaux","10","","","",""
"permanence","10","","","",""
"facilement","10","","","",""
"mémoire","10","","","",""
"correcte","10","","","",""
"inégalités","10","","","",""
"concerne","10","","","",""
"écriture","10","","","",""
"mauvais","10","","","",""
"ca","10","","","",""
"text","10","","","",""
"totalement","10","","","",""
"impression","10","","","",""
"devraient","10","","","",""
"économiques","10","","","",""
"mondiale","10","","","",""
"euro","10","","","",""
"bourse","10","","","",""
"argent","10","","","",""
"policiers","10","","","",""
"exclusivement","10","","","",""
"stable","10","","","",""
"sexe","10","","","",""
"préférence","10","","","",""
"phénomène","10","","","",""
"achètent","10","","","",""
"principalement","10","","","",""
"importants","10","","","",""
"août","10","","","",""
"your","10","","","",""
"longs","10","","","",""
"montrent","10","","","",""
"supérieur","10","","","",""
"héros","10","","","",""
"media","10","","","",""
"billetterie","10","","","",""
"foyers","10","","","",""
"confinements","10","","","",""
"people","10","","","",""
"horoscope","10","","","",""
"index","10","","","",""
"alternance","10","","","",""
"spectacles","10","","","",""
"train","10","","","",""
"denis","10","","","",""
"étienne","10","","","",""
"région","10","","","",""
"aquitaine","10","","","",""
"choisi","10","","","",""
"agit","10","","","",""
"perdu","10","","","",""
"russie","10","","","",""
"lance","10","","","",""
"canada","10","","","",""
"évidence","10","","","",""
"suivi","10","","","",""
"louis","10","","","",""
"français","10","","","",""
"critiques","10","","","",""
"gratuits","10","","","",""
"américaines","10","","","",""
"communications","10","","","",""
"concurrence","10","","","",""
"david","10","","","",""
"retrouve","10","","","",""
"phare","10","","","",""
"artistes","10","","","",""
"clara","10","","","",""
"auto","10","","","",""
"fermeture","10","","","",""
"arabe","10","","","",""
"glace","10","","","",""
"illustration","10","","","",""
"isère","10","","","",""
"swapbook","10","","","",""
"adhérents","10","","","",""
"vague","10","","","",""
"hebdomadaire","10","","","",""
"rugby","10","","","",""
"premium","10","","","",""
"valence","10","","","",""
"slate","10","","","",""
"49","9","","","",""
"68","9","","","",""
"72","9","","","",""
"75","9","","","",""
"99","9","","","",""
"1990","9","","","",""
"marketing","9","","","",""
"équipes","9","","","",""
"high","9","","","",""
"jardinage","9","","","",""
"lundi","9","","","",""
"confondus","9","","","",""
"research","9","","","",""
"rendu","9","","","",""
"montagne","9","","","",""
"baisser","9","","","",""
"échanges","9","","","",""
"charif","9","","","",""
"majdalani","9","","","",""
"curiosité","9","","","",""
"disparu","9","","","",""
"→","9","","","",""
"connaissance","9","","","",""
"capacité","9","","","",""
"crée","9","","","",""
"formes","9","","","",""
"yeux","9","","","",""
"essentiel","9","","","",""
"xavier","9","","","",""
"inscrit","9","","","",""
"autrice","9","","","",""
"thématiques","9","","","",""
"relation","9","","","",""
"réforme","9","","","",""
"réponses","9","","","",""
"ordinateurs","9","","","",""
"lisons","9","","","",""
"différence","9","","","",""
"facilité","9","","","",""
"serait","9","","","",""
"phrases","9","","","",""
"simulateur","9","","","",""
"complet","9","","","",""
"entend","9","","","",""
"consentement","9","","","",""
"probablement","9","","","",""
"fautes","9","","","",""
"journaux","9","","","",""
"revient","9","","","",""
"dommage","9","","","",""
"perd","9","","","",""
"importe","9","","","",""
"liste","9","","","",""
"notes","9","","","",""
"intéresser","9","","","",""
"bonheur","9","","","",""
"for","9","","","",""
"seuil","9","","","",""
"auparavant","9","","","",""
"hugo","9","","","",""
"commun","9","","","",""
"etude","9","","","",""
"bonjour","9","","","",""
"validation","9","","","",""
"institut","9","","","",""
"delà","9","","","",""
"avantage","9","","","",""
"origine","9","","","",""
"vendus","9","","","",""
"féminins","9","","","",""
"nuit","9","","","",""
"action","9","","","",""
"généralement","9","","","",""
"mains","9","","","",""
"games","9","","","",""
"children","9","","","",""
"tiers","9","","","",""
"déconnecter","9","","","",""
"bel","9","","","",""
"favorisés","9","","","",""
"rois","9","","","",""
"fête","9","","","",""
"iran","9","","","",""
"guides","9","","","",""
"collèges","9","","","",""
"marne","9","","","",""
"bourgogne","9","","","",""
"imprimer","9","","","",""
"synonymes","9","","","",""
"règles","9","","","",""
"org","9","","","",""
"congo","9","","","",""
"accompagner","9","","","",""
"occupe","9","","","",""
"à","9","","","",""
"vouloir","9","","","",""
"relations","9","","","",""
"sauvegarder","9","","","",""
"boîte","9","","","",""
"ère","9","","","",""
"ministre","9","","","",""
"philippe","9","","","",""
"législation","9","","","",""
"million","9","","","",""
"allemagne","9","","","",""
"italie","9","","","",""
"consacrer","9","","","",""
"références","9","","","",""
"domaines","9","","","",""
"diffusion","9","","","",""
"difficultés","9","","","",""
"rubrique","9","","","",""
"répond","9","","","",""
"adaptations","9","","","",""
"entrée","9","","","",""
"poste","9","","","",""
"mer","9","","","",""
"streaming","9","","","",""
"champ","9","","","",""
"célébrités","9","","","",""
"contributions","9","","","",""
"représente","9","","","",""
"raison","9","","","",""
"privilégient","9","","","",""
"portable","9","","","",""
"black","9","","","",""
"friday","9","","","",""
"compétences","9","","","",""
"réécouter","9","","","",""
"nicolas","9","","","",""
"roussillon","9","","","",""
"twilight","9","","","",""
"adapté","9","","","",""
"gérard","9","","","",""
"00","9","","","",""
"décrochage","9","","","",""
"libération","9","","","",""
"nʼest","9","","","",""
"flaubert","9","","","",""
"rentrée","9","","","",""
"etudiant","9","","","",""
"favorite","9","","","",""
"chambéry","9","","","",""
"choisis","9","","","",""
"métal","9","","","",""
"61","8","","","",""
"66","8","","","",""
"2000","8","","","",""
"2006","8","","","",""
"2007","8","","","",""
"innovation","8","","","",""
"week","8","","","",""
"data","8","","","",""
"engage","8","","","",""
"clés","8","","","",""
"intéressent","8","","","",""
"déclare","8","","","",""
"représentatif","8","","","",""
"center","8","","","",""
"peine","8","","","",""
"avoir","8","","","",""
"regardent","8","","","",""
"détail","8","","","",""
"cessent","8","","","",""
"investissement","8","","","",""
"consacré","8","","","",""
"journalistes","8","","","",""
"inscrivez","8","","","",""
"clients","8","","","",""
"edition","8","","","",""
"stratégie","8","","","",""
"construire","8","","","",""
"actions","8","","","",""
"digitale","8","","","",""
"parcours","8","","","",""
"date","8","","","",""
"risque","8","","","",""
"michel","8","","","",""
"play","8","","","",""
"1€","8","","","",""
"abonne","8","","","",""
"climatique","8","","","",""
"quiz","8","","","",""
"pensée","8","","","",""
"changements","8","","","",""
"modes","8","","","",""
"entendre","8","","","",""
"hier","8","","","",""
"électrique","8","","","",""
"vœux","8","","","",""
"concrètes","8","","","",""
"capitole","8","","","",""
"antilles","8","","","",""
"émérite","8","","","",""
"régions","8","","","",""
"prenez","8","","","",""
"conseil","8","","","",""
"election","8","","","",""
"mandat","8","","","",""
"post","8","","","",""
"impôt","8","","","",""
"retraite","8","","","",""
"milan","8","","","",""
"nft","8","","","",""
"connaît","8","","","",""
"fiches","8","","","",""
"portée","8","","","",""
"effets","8","","","",""
"narratifs","8","","","",""
"•","8","","","",""
"expliquer","8","","","",""
"riches","8","","","",""
"pourra","8","","","",""
"comment","8","","","",""
"troubles","8","","","",""
"précédent","8","","","",""
"bien","8","","","",""
"différemment","8","","","",""
"régulièrement","8","","","",""
"vois","8","","","",""
"guillaume","8","","","",""
"richesse","8","","","",""
"événement","8","","","",""
"rowling","8","","","",""
"profs","8","","","",""
"autre","8","","","",""
"revoir","8","","","",""
"courts","8","","","",""
"anciens","8","","","",""
"sais","8","","","",""
"financiers","8","","","",""
"rue","8","","","",""
"secteurs","8","","","",""
"fortes","8","","","",""
"contrairement","8","","","",""
"victor","8","","","",""
"surfaces","8","","","",""
"spécialisées","8","","","",""
"choisissent","8","","","",""
"partagez","8","","","",""
"sortie","8","","","",""
"obligatoires","8","","","",""
"collégiens","8","","","",""
"sexes","8","","","",""
"garçon","8","","","",""
"link","8","","","",""
"copy","8","","","",""
"abord","8","","","",""
"pères","8","","","",""
"signifie","8","","","",""
"masculins","8","","","",""
"révélé","8","","","",""
"récemment","8","","","",""
"regard","8","","","",""
"studios","8","","","",""
"recherches","8","","","",""
"créateurs","8","","","",""
"show","8","","","",""
"orientation","8","","","",""
"débat","8","","","",""
"fonds","8","","","",""
"daniel","8","","","",""
"r","8","","","",""
"audiobooks","8","","","",""
"entertainment","8","","","",""
"professionnels","8","","","",""
"voyages","8","","","",""
"testez","8","","","",""
"françaises","8","","","",""
"intéresse","8","","","",""
"appétence","8","","","",""
"décline","8","","","",""
"conseille","8","","","",""
"pantin","8","","","",""
"pantine","8","","","",""
"free","8","","","",""
"ligue","8","","","",""
"recette","8","","","",""
"sommeil","8","","","",""
"beauté","8","","","",""
"stage","8","","","",""
"succession","8","","","",""
"asos","8","","","",""
"aix","8","","","",""
"loyers","8","","","",""
"stress","8","","","",""
"département","8","","","",""
"auvergne","8","","","",""
"occitanie","8","","","",""
"azur","8","","","",""
"essor","8","","","",""
"améliorer","8","","","",""
"coups","8","","","",""
"position","8","","","",""
"passion","8","","","",""
"dépêches","8","","","",""
"éditorial","8","","","",""
"normal","8","","","",""
"terminale","8","","","",""
"technique","8","","","",""
"dire","8","","","",""
"maternelle","8","","","",""
"claude","8","","","",""
"poissenot","8","","","",""
"profit","8","","","",""
"guère","8","","","",""
"absence","8","","","",""
"socle","8","","","",""
"intensifs","8","","","",""
"passant","8","","","",""
"paraître","8","","","",""
"culturels","8","","","",""
"relire","8","","","",""
"printemps","8","","","",""
"essentiellement","8","","","",""
"emprunter","8","","","",""
"interviews","8","","","",""
"ci","8","","","",""
"seconde","8","","","",""
"traduit","8","","","",""
"américains","8","","","",""
"créée","8","","","",""
"australie","8","","","",""
"illicites","8","","","",""
"royaume","8","","","",""
"uni","8","","","",""
"anniversaire","8","","","",""
"wikipédia","8","","","",""
"joie","8","","","",""
"lancent","8","","","",""
"archive","8","","","",""
"lumière","8","","","",""
"acteur","8","","","",""
"z","8","","","",""
"booktok","8","","","",""
"pirates","8","","","",""
"ours","8","","","",""
"enjeu","8","","","",""
"destination","8","","","",""
"laura","8","","","",""
"tendances","8","","","",""
"veuillez","8","","","",""
"envoyé","8","","","",""
"elise","8","","","",""
"gravel","8","","","",""
"robert","8","","","",""
"vraie","8","","","",""
"franz","8","","","",""
"neill","8","","","",""
"publiés","8","","","",""
"blanc","8","","","",""
"gleeph","8","","","",""
"constitué","8","","","",""
"goûts","8","","","",""
"appareils","8","","","",""
"invités","8","","","",""
"cliquant","8","","","",""
"cité","8","","","",""
"charge","8","","","",""
"pennac","8","","","",""
"molière","8","","","",""
"physiques","8","","","",""
"ateliers","8","","","",""
"paru","8","","","",""
"émission","8","","","",""
