"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"empathie","1","","","",""
"pause","1","","","",""
"motiver","1","","","",""
"préparer","1","","","",""
"intégrez","1","","","",""
"demandez","1","","","",""
"faites","1","","","",""
"incite","1","","","",""
"combinant","1","","","",""
"redonne","1","","","",""
"perret","1","","","",""
"puise","1","","","",""
"trésor","1","","","",""
"infowakat","1","","","",""
"inde","1","","","",""
"rafle","1","","","",""
"occidentaux","1","","","",""
"champions","1","","","",""
"indiens","1","","","",""
"10h42","1","","","",""
"indicatif","1","","","",""
"montrer","1","","","",""
"conséquences","1","","","",""
"hésitation","1","","","",""
"tentent","1","","","",""
"savorgnan","1","","","",""
"brazza","1","","","",""
"whatsapp","1","","","",""
"collégienne","1","","","",""
"3^e","1","","","",""
"évoquées","1","","","",""
"elenga","1","","","",""
"industriel","1","","","",""
"retrouvent","1","","","",""
"évoque","1","","","",""
"massala","1","","","",""
"justifie","1","","","",""
"bayétela","1","","","",""
"1^er","1","","","",""
"soutient","1","","","",""
"lysa","1","","","",""
"confie","1","","","",""
"djon","1","","","",""
"illustré","1","","","",""
"éveiller","1","","","",""
"mahoua","1","","","",""
"autorités","1","","","",""
"responsabilité","1","","","",""
"expertise","1","","","",""
"universitaire","1","","","",""
"exigence","1","","","",""
"journalistique","1","","","",""
"cardinale","1","","","",""
"carrefour","1","","","",""
"leemage","1","","","",""
"indispensable","1","","","",""
"bond","1","","","",""
"reprend","1","","","",""
"couleurs","1","","","",""
"050","1","","","",""
"consommer","1","","","",""
"aussià","1","","","",""
"recruter","1","","","",""
"adeptes","1","","","",""
"aussiles","1","","","",""
"enfances","1","","","",""
"battu","1","","","",""
"record","1","","","",""
"4h49","1","","","",""
"lilibus","1","","","",""
"lilib","1","","","",""
"balcon","1","","","",""
"trucs","1","","","",""
"arsène","1","","","",""
"lupin","1","","","",""
"sherlock","1","","","",""
"holmes","1","","","",""
"découvre","1","","","",""
"redécouvre","1","","","",""
"françoise","1","","","",""
"cloarec","1","","","",""
"étrange","1","","","",""
"soeur","1","","","",""
"glisse","1","","","",""
"peau","1","","","",""
"brisé","1","","","",""
"silences","1","","","",""
"irréfutable","1","","","",""
"successologie","1","","","",""
"lydie","1","","","",""
"salvayre","1","","","",""
"sont…","1","","","",""
"goûts","1","","","",""
"marqués","1","","","",""
"âge","1","","","",""
"littérature","1","","","",""
"antipodes","1","","","",""
"plébiscitent","1","","","",""
"revendiquent","1","","","",""
"évasion","1","","","",""
"plébiscité","1","","","",""
"gent","1","","","",""
"près","1","","","",""
"être","1","","","",""
"où","1","","","",""
"confient","1","","","",""
"préférer","1","","","",""
"spécialisées","1","","","",""
"également","1","","","",""
"portée","1","","","",""
"remboursés","1","","","",""
"sécurité","1","","","",""
"voyage","1","","","",""
"immobile","1","","","",""
"player","1","","","",""
"prismamedia","1","","","",""
"build","1","","","",""
"feed","1","","","",""
"rs","1","","","",""
"playlist","1","","","",""
"start","1","","","",""
"gid","1","","","",""
"episode","1","","","",""
"locator","1","","","",""
"v0","1","","","",""
"5suu","1","","","",""
"xo","1","","","",""
"fngjlazgquoernq2dh7svz0bf1sr","1","","","",""
"a6sivi","1","","","",""
"médicale","1","","","",""
"apprête","1","","","",""
"bisannuelle","1","","","",""
"rsa","1","","","",""
"fragilisé","1","","","",""
"foyer","1","","","",""
"caisses","1","","","",""
"allocations","1","","","",""
"caf","1","","","",""
"camargue","1","","","",""
"laissée","1","","","",""
"ukraine","1","","","",""
"plast","1","","","",""
"scouts","1","","","",""
"ukrainiens","1","","","",""
"mobilise","1","","","",""
"trouvait","1","","","",""
"partagés","1","","","",""
"contrario","1","","","",""
"inchangée","1","","","",""
"dévorées","1","","","",""
"courageux","1","","","",""
"conséquentes","1","","","",""
"inverse","1","","","",""
"soulevée","1","","","",""
"mitigés","1","","","",""
"avouaient","1","","","",""
"rendu","1","","","",""
"penchée","1","","","",""
"indiqué","1","","","",""
"dessus","1","","","",""
"gagnantes","1","","","",""
"affiché","1","","","",""
"ordi","1","","","",""
"relisent","1","","","",""
"albums","1","","","",""
"emprunts","1","","","",""
"explosé","1","","","",""
"vaccin","1","","","",""
"hésite","1","","","",""
"tonnes","1","","","",""
"fait","1","","","",""
"valoir","1","","","",""
"télétravaille","1","","","",""
"actif","1","","","",""
"garfield","1","","","",""
"calme","1","","","",""
"touchants","1","","","",""
"assure","1","","","",""
"camille","1","","","",""
"pourrions","1","","","",""
"présumer","1","","","",""
"directrice","1","","","",""
"renaud","1","","","",""
"bray","1","","","",""
"dumais","1","","","",""
"coopérative","1","","","",""
"fidéliser","1","","","",""
"découvert","1","","","",""
"transactionnel","1","","","",""
"carton","1","","","",""
"patate","1","","","",""
"vélo","1","","","",""
"rang","1","","","",""
"prédit","1","","","",""
"robert","1","","","",""
"skinner","1","","","",""
"valorisent","1","","","",""
"encouragent","1","","","",""
"défavorisés","1","","","",""
"placés","1","","","",""
"offrir","1","","","",""
"chance","1","","","",""
"fréquentaient","1","","","",""
"opinion","1","","","",""
"accentue","1","","","",""
"domaines","1","","","",""
"éducatifs","1","","","",""
"nouveautés","1","","","",""
"confinées","1","","","",""
"alex","1","","","",""
"beausoleil","1","","","",""
"distributeur","1","","","",""
"commandes","1","","","",""
"réassort","1","","","",""
"minimum","1","","","",""
"chômage","1","","","",""
"stress","1","","","",""
"lâchent","1","","","",""
"prise","1","","","",""
"villiard","1","","","",""
"contrôle","1","","","",""
"louis","1","","","",""
"brunelle","1","","","",""
"caca","1","","","",""
"boudin","1","","","",""
"stephanie","1","","","",""
"blake","1","","","",""
"robin","1","","","",""
"k","1","","","",""
"apparentés","1","","","",""
"animaux","1","","","",""
"fantastiques","1","","","",""
"celine","1","","","",""
"bregand","1","","","",""
"echos","1","","","",""
"franceinfo","1","","","",""
"traditionnellement","1","","","",""
"publiés","1","","","",""
"annulé","1","","","",""
"désintéresser","1","","","",""
"frein","1","","","",""
"propagation","1","","","",""
"signée","1","","","",""
"séjour","1","","","",""
"prolongé","1","","","",""
"lèvres","1","","","",""
"couvre","1","","","",""
"feu","1","","","",""
"librement","1","","","",""
"envies","1","","","",""
"consulté","1","","","",""
"notera","1","","","",""
"progressent","1","","","",""
"maintien","1","","","",""
"essayé","1","","","",""
"besoins","1","","","",""
"air","1","","","",""
"melty","1","","","",""
"annoncer","1","","","",""
"accordons","1","","","",""
"omniprésence","1","","","",""
"accordent","1","","","",""
"plébiscité","1","","","",""
"connue","1","","","",""
"comportement","1","","","",""
"représentent","1","","","",""
"répondant","1","","","",""
"rendent","1","","","",""
"déplacer","1","","","",""
"spécialisé","1","","","",""
"prochains","1","","","",""
"mobile","1","","","",""
"prolonger","1","","","",""
"amoureux","1","","","",""
"prochaines","1","","","",""
"identifiés","1","","","",""
"municipales","1","","","",""
"alpiq","1","","","",""
"électricité","1","","","",""
"jetpack","1","","","",""
"remote","1","","","",""
"comment","1","","","",""
"traduire","1","","","",""
"cfc","1","","","",""
"inédite","1","","","",""
"routier","1","","","",""
"voyageurs","1","","","",""
"ellisphere","1","","","",""
"rachète","1","","","",""
"sparklane","1","","","",""
"generique","1","","","",""
"effectuent","1","","","",""
"expriment","1","","","",""
"département","1","","","",""
"library","1","","","",""
"ebsco","1","","","",""
"examine","1","","","",""
"émergentes","1","","","",""
"réflexions","1","","","",""
"restrictions","1","","","",""
"téléchargement","1","","","",""
"boulot","1","","","",""
"comparativement","1","","","",""
"exprimé","1","","","",""
"émettent","1","","","",""
"écoulée","1","","","",""
"volume","1","","","",""
"hausses","1","","","",""
"observées","1","","","",""
"mentionné","1","","","",""
"commodité","1","","","",""
"disponibilité","1","","","",""
"pertinentes","1","","","",""
"exigences","1","","","",""
"améliorations","1","","","",""
"technologiques","1","","","",""
"énoncé","1","","","",""
"fonctions","1","","","",""
"numéros","1","","","",""
"citations","1","","","",""
"redimensionner","1","","","",""
"périphérique","1","","","",""
"signet","1","","","",""
"dispositifs","1","","","",""
"écrasante","1","","","",""
"imposer","1","","","",""
"comparé","1","","","",""
"fichiers","1","","","",""
"epub","1","","","",""
"ibook","1","","","",""
"mobi","1","","","",""
"suggère","1","","","",""
"américains","1","","","",""
"consultez","1","","","",""
"rubrique","1","","","",""
"tags","1","","","",""
"numériqueetudes","1","","","",""
"ebookslivres","1","","","",""
"scribe","1","","","",""
"xl","1","","","",""
"black","1","","","",""
"friday","1","","","",""
"noël","1","","","",""
"edition","1","","","",""
"promo","1","","","",""
"utilisons","1","","","",""
"optimiser","1","","","",""
"décidez","1","","","",""
"respectons","1","","","",""
"indépendant","1","","","",""
"refusant","1","","","",""
"activé","1","","","",""
"explicitement","1","","","",""
"transmission","1","","","",""
"stocker","1","","","",""
"demandées","1","","","",""
"anonymes","1","","","",""
"assignation","1","","","",""
"comparaître","1","","","",""
"conformité","1","","","",""
"volontaire","1","","","",""
"fournisseur","1","","","",""
"enregistrements","1","","","",""
"supplémentaires","1","","","",""
"provenant","1","","","",""
"tierce","1","","","",""
"stockées","1","","","",""
"extraites","1","","","",""
"similaires","1","","","",""
"options","1","","","",""
"fournisseurs","1","","","",""
"actus","1","","","",""
"plier","1","","","",""
"géant","1","","","",""
"moyennement","1","","","",""
"soiren","1","","","",""
"poupe","1","","","",""
"écoulés","1","","","",""
"gfk","1","","","",""
"milliards","1","","","",""
"léger","1","","","",""
"appartement","1","","","",""
"pocket","1","","","",""
"cliquez","1","","","",""
"sachez","1","","","",""
"retrouverez","1","","","",""
"val","1","","","",""
"marne","1","","","",""
"choux","1","","","",""
"vendée","1","","","",""
"automobilistes","1","","","",""
"filets","1","","","",""
"gendarmerie","1","","","",""
"sylvestre","1","","","",""
"cgv","1","","","",""
"aïe","1","","","",""
"refusé","1","","","",""
"🙁","1","","","",""
"savez","1","","","",""
"travaillent","1","","","",""
"recueil","1","","","",""
"gratuitement","1","","","",""
"fiables","1","","","",""
"transformées","1","","","",""
"stimulante","1","","","",""
"superficielle","1","","","",""
"enchaînent","1","","","",""
"acquis","1","","","",""
"spécifiques","1","","","",""
"appellent","1","","","",""
"littératie","1","","","",""
"sentons","1","","","",""
"attendent","1","","","",""
"sagement","1","","","",""
"couchées","1","","","",""
"onglets","1","","","",""
"ouvrent","1","","","",""
"fenêtre","1","","","",""
"pop","1","","","",""
"recouvrir","1","","","",""
"acte","1","","","",""
"economist","1","","","",""
"remarquait","1","","","",""
"déclinait","1","","","",""
"triplé","1","","","",""
"bélisle","1","","","",""
"dir","1","","","",""
"presses","1","","","",""
"enssib","1","","","",""
"numérisés","1","","","",""
"entretiennent","1","","","",""
"envisage","1","","","",""
"canoniquement","1","","","",""
"linéaire","1","","","",""
"immersive","1","","","",""
"continue","1","","","",""
"transforme","1","","","",""
"ordinaire","1","","","",""
"composer","1","","","",""
"sollicitations","1","","","",""
"séquence","1","","","",""
"vidéo…","1","","","",""
"balisés","1","","","",""
"quasi","1","","","",""
"inchangé","1","","","",""
"pug","1","","","",""
"thierry","1","","","",""
"baccino","1","","","",""
"véronique","1","","","",""
"drai","1","","","",""
"zerbib","1","","","",""
"psychologie","1","","","",""
"souvenant","1","","","",""
"défilement","1","","","",""
"spatialisation","1","","","",""
"linéarité","1","","","",""
"mouvements","1","","","",""
"oculométrie","1","","","",""
"confort","1","","","",""
"ergonomie","1","","","",""
"éditoriale","1","","","",""
"clefs","1","","","",""
"papier…","1","","","",""
"vaut","1","","","",""
"roméo","1","","","",""
"googlebook","1","","","",""
"enrichi","1","","","",""
"connexes","1","","","",""
"prises","1","","","",""
"encre","1","","","",""
"pixels","1","","","",""
"infériorité","1","","","",""
"due","1","","","",""
"superficiel","1","","","",""
"conduirait","1","","","",""
"interactions","1","","","",""
"rapides","1","","","",""
"profonde","1","","","",""
"atténue","1","","","",""
"tâche","1","","","",""
"mener","1","","","",""
"efficace","1","","","",""
"parues","1","","","",""
"portant","1","","","",""
"volontaires","1","","","",""
"supposément","1","","","",""
"immergés","1","","","",""
"faveur","1","","","",""
"frontiers","1","","","",""
"psychology","1","","","",""
"chercheurs","1","","","",""
"norvégienne","1","","","",""
"équivalente","1","","","",""
"souvenaient","1","","","",""
"écologique","1","","","",""
"parfaite","1","","","",""
"symbiose","1","","","",""
"casini","1","","","",""
"explicite","1","","","",""
"enrichit","1","","","",""
"diversifiant","1","","","",""
"exclure","1","","","",""
"associe","1","","","",""
"clément","1","","","",""
"modernes","1","","","",""
"détaché","1","","","",""
"contée","1","","","",""
"oralement","1","","","",""
"imprimée","1","","","",""
"parchemin","1","","","",""
"codex","1","","","",""
"explorer","1","","","",""
"subvertissant","1","","","",""
"circuits","1","","","",""
"rongshuxia","1","","","",""
"constituer","1","","","",""
"communauté","1","","","",""
"fidèle","1","","","",""
"china","1","","","",""
"network","1","","","",""
"asie","1","","","",""
"émergé","1","","","",""
"keitai","1","","","",""
"shosetsu","1","","","",""
"fictions","1","","","",""
"écrites","1","","","",""
"destinées","1","","","",""
"lues","1","","","",""
"empêcher","1","","","",""
"cherchent","1","","","",""
"frayer","1","","","",""
"netflix","1","","","",""
"épisodes","1","","","",""
"cohabitent","1","","","",""
"détrôner","1","","","",""
"révélatrices","1","","","",""
"fragmentée","1","","","",""
"interrompue","1","","","",""
"nomade","1","","","",""
"logiciels","1","","","",""
"vagues","1","","","",""
"extension","1","","","",""
"sarah","1","","","",""
"bernhardt","1","","","",""
"pionnière","1","","","",""
"influenceuses","1","","","",""
"description","1","","","",""
"alt","1","","","",""
"museumweek","1","","","",""
"accessibilité","1","","","",""
"aveugles","1","","","",""
"malvoyants","1","","","",""
"chavalarias","1","","","",""
"perturbateurs","1","","","",""
"déstabiliser","1","","","",""
"houssonloge","1","","","",""
"fleurissait","1","","","",""
"oubliées","1","","","",""
"confirmer","1","","","",""
"wifi","1","","","",""
"pointée","1","","","",""
"doigt","1","","","",""
"humoriste","1","","","",""
"dany","1","","","",""
"boon","1","","","",""
"sketch","1","","","",""
"exprimer","1","","","",""
"sert","1","","","",""
"exprimées","1","","","",""
"craint","1","","","",""
"débrouiller","1","","","",""
"affirmations","1","","","",""
"drainant","1","","","",""
"soutiennent","1","","","",""
"compréhensible","1","","","",""
"attractifs","1","","","",""
"remises","1","","","",""
"illustrés","1","","","",""
"apparait","1","","","",""
"difficiles","1","","","",""
"distinguerons","1","","","",""
"prescrite","1","","","",""
"choisie","1","","","",""
"régulière","1","","","",""
"ainés","1","","","",""
"regrettent","1","","","",""
"belges","1","","","",""
"ignorer","1","","","",""
"désastreux","1","","","",""
"réagit","1","","","",""
"casterman","1","","","",""
"cri","1","","","",""
"alarme","1","","","",""
"4e","1","","","",""
"seront","1","","","",""
"laissés","1","","","",""
"pour","1","","","",""
"inscrive","1","","","",""
"délicate","1","","","",""
"formation","1","","","",""
"concerné","1","","","",""
"5^e","1","","","",""
"préféraient","1","","","",""
"asseoir","1","","","",""
"chats","1","","","",""
"soupire","1","","","",""
"revol","1","","","",""
"aussitôt","1","","","",""
"ascendance","1","","","",""
"étrangère","1","","","",""
"pâle","1","","","",""
"nourriture","1","","","",""
"désarmés","1","","","",""
"exploiter","1","","","",""
"désole","1","","","",""
"privent","1","","","",""
"imaginent","1","","","",""
"témoignage","1","","","",""
"académicien","1","","","",""
"finkielkraut","1","","","",""
"anachronisme","1","","","",""
"raréfiera","1","","","",""
"inexorablement","1","","","",""
"lire^^","1","","","",""
"systématique","1","","","",""
"numériser","1","","","",""
"cognitif","1","","","",""
"suprématie","1","","","",""
"admettre","1","","","",""
"cohabitation","1","","","",""
"héroïne","1","","","",""
"incarnation","1","","","",""
"confronté","1","","","",""
"ambivalente","1","","","",""
"immatériel","1","","","",""
"immédiateté","1","","","",""
"tourneboule","1","","","",""
"civilisation","1","","","",""
"printemps","1","","","",""
"arabes","1","","","",""
"distrait","1","","","",""
"dépendant","1","","","",""
"belliqueux","1","","","",""
"régale","1","","","",""
"goinfre","1","","","",""
"nsa","1","","","",""
"optimiste","1","","","",""
"épisode","1","","","",""
"humaine","1","","","",""
"cohabiteront","1","","","",""
"bord","1","","","",""
"vaisseau","1","","","",""
"homo","1","","","",""
"métabolisant","1","","","",""
"numéricus","1","","","",""
"permettrait","1","","","",""
"entrainerait","1","","","",""
"value","1","","","",""
"défenseurs","1","","","",""
"considérablement","1","","","",""
"occasions","1","","","",""
"re","1","","","",""
"transformer","1","","","",""
"instituée","1","","","",""
"souhaitent","1","","","",""
"démarquer","1","","","",""
"affirmer","1","","","",""
"opter","1","","","",""
"foisonnent","1","","","",""
"laissent","1","","","",""
"anniversaire","1","","","",""
"resto","1","","","",""
"stage","1","","","",""
"visuel","1","","","",""
"taillé","1","","","",""
"marqueur","1","","","",""
"superbe","1","","","",""
"dévalorisant","1","","","",""
"précédé","1","","","",""
"maitrise","1","","","",""
"oubliant","1","","","",""
"préalable","1","","","",""
"dévalué","1","","","",""
"visées","1","","","",""
"utilitaristes","1","","","",""
"diminuent","1","","","",""
"empêchent","1","","","",""
"ramenée","1","","","",""
"déchiffrage","1","","","",""
"valorise","1","","","",""
"objectifs","1","","","",""
"familiarisation","1","","","",""
"issus","1","","","",""
"complicité","1","","","",""
"donnait","1","","","",""
"fiches","1","","","",""
"amenant","1","","","",""
"confondre","1","","","",""
"insiste","1","","","",""
"finir","1","","","",""
"bovarysme","1","","","",""
"textuellement","1","","","",""
"transmissible","1","","","",""
"grappiller","1","","","",""
"taire","1","","","",""
"collaborations","1","","","",""
"citons","1","","","",""
"ecrivains","1","","","",""
"wallonie","1","","","",""
"bruxelles","1","","","",""
"chair","1","","","",""
"os","1","","","",""
"déclic","1","","","",""
"rallye","1","","","",""
"compétition","1","","","",""
"versele","1","","","",""
"mamys","1","","","",""
"papys","1","","","",""
"conteurs…","1","","","",""
"soutien","1","","","",""
"sera","1","","","",""
"xxi^e","1","","","",""
"siècle","1","","","",""
"modèle","1","","","",""
"immersion","1","","","",""
"confirmé","1","","","",""
"accompagnement","1","","","",""
"investiguer","1","","","",""
"profondeur","1","","","",""
"hyperloisir","1","","","",""
"adéquat","1","","","",""
"transmettant","1","","","",""
"accompagnés","1","","","",""
"inconnu","1","","","",""
"présence","1","","","",""
"ainé","1","","","",""
"rassure","1","","","",""
"tromper","1","","","",""
"forge","1","","","",""
"reconnaitre","1","","","",""
"amenées","1","","","",""
"dévorer","1","","","",""
"pp","1","","","",""
"lesoir","1","","","",""
"dans","1","","","",""
"dix","1","","","",""
"qui","1","","","",""
"ira","1","","","",""
"ga","1","","","",""
"lefigaromagazine","1","","","",""
"01006","1","","","",""
"20091107artfig","1","","","",""
"00087","1","","","",""
"php","1","","","",""
"watch","1","","","",""
"v","1","","","",""
"prdeowf7cba","1","","","",""
"barbagelata","1","","","",""
"inaudi","1","","","",""
"pelissier","1","","","",""
"vecteur","1","","","",""
"cohabiter","1","","","",""
"alien","1","","","",""
"sigourney","1","","","",""
"weaver","1","","","",""
"francetvinfo","1","","","",""
"minuit","1","","","",""
"envers","1","","","",""
"clic","1","","","",""
"numerique","1","","","",""
"f","1","","","",""
"loussier","1","","","",""
"lemonde","1","","","",""
"touj","1","","","",""
"ours","1","","","",""
"mais","1","","","",""
"vanschepdael","1","","","",""
"degré","1","","","",""
"différencié","1","","","",""
"serri","1","","","",""
"poursuivant","1","","","",""
"acceptez","1","","","",""
"paramétrer","1","","","",""
"legales","1","","","",""
"superstock","1","","","",""
"fleur","1","","","",""
"pellerin","1","","","",""
"lauréats","1","","","",""
"patrick","1","","","",""
"intellectuels","1","","","",""
"engagés","1","","","",""
"méthodologie","1","","","",""
"hello","1","","","",""
"swappers","1","","","",""
"fameuse","1","","","",""
"enfermés","1","","","",""
"scotchés","1","","","",""
"surprendre","1","","","",""
"remonter","1","","","",""
"purement","1","","","",""
"consistant","1","","","",""
"définition","1","","","",""
"rendons","1","","","",""
"entourés","1","","","",""
"déchiffrons","1","","","",""
"prenons","1","","","",""
"concret","1","","","",""
"déchiffrez","1","","","",""
"entrez","1","","","",""
"station","1","","","",""
"panneaux","1","","","",""
"attendant","1","","","",""
"prévisions","1","","","",""
"arrivées","1","","","",""
"stations","1","","","",""
"sortes","1","","","",""
"instructions","1","","","",""
"déverrouillage","1","","","",""
"enchaîner","1","","","",""
"don","1","","","",""
"fréquentes","1","","","",""
"prédominant","1","","","",""
"devance","1","","","",""
"élevée","1","","","",""
"possédé","1","","","",""
"deux","1","","","",""
"acquéreurs","1","","","",""
"utilisée","1","","","",""
"bouleverser","1","","","",""
"éclairage","1","","","",""
"médiamétrie","1","","","",""
"complémentaire","1","","","",""
"intéressé","1","","","",""
"apparaissant","1","","","",""
"complément","1","","","",""
"enceintes","1","","","",""
"connectées","1","","","",""
"diversifient","1","","","",""
"technophiles","1","","","",""
"emprunté","1","","","",""
"représentatives","1","","","",""
"stabilisent","1","","","",""
"dominent","1","","","",""
"cp","1","","","",""
"cohérente","1","","","",""
"dépense","1","","","",""
"communiqués","1","","","",""
"adhérent","1","","","",""
"adhérer","1","","","",""
"develey","1","","","",""
"pessimiste","1","","","",""
"écran…","1","","","",""
"aperçoit","1","","","",""
"inattendu","1","","","",""
"correspondent","1","","","",""
"agrégat","1","","","",""
"aimes","1","","","",""
"périmètre","1","","","",""
"constant","1","","","",""
"prononcé","1","","","",""
"institution","1","","","",""
"autorité","1","","","",""
"aimés","1","","","",""
"primaires","1","","","",""
"agit","1","","","",""
"ardus","1","","","",""
"plongée","1","","","",""
"approcher","1","","","",""
"finesse","1","","","",""
"envoient","1","","","",""
"sms","1","","","",""
"favorise","1","","","",""
"commune","1","","","",""
"plaisirs","1","","","",""
"primordiale","1","","","",""
"crée","1","","","",""
"devienne","1","","","",""
"obligation","1","","","",""
"décomplexer","1","","","",""
"expliquez","1","","","",""
"sollicités","1","","","",""
"interrompus","1","","","",""
"majeure","1","","","",""
"choisissent","1","","","",""
"vivant","1","","","",""
"embrassent","1","","","",""
"propositions","1","","","",""
"répond","1","","","",""
"exclut","1","","","",""
"multiplication","1","","","",""
"résidences","1","","","",""
"favorisent","1","","","",""
"finie","1","","","",""
"mi","1","","","",""
"toucher","1","","","",""
"décomplexée","1","","","",""
"mobilisation","1","","","",""
"massive","1","","","",""
"associations","1","","","",""
"collectivités","1","","","",""
"administrations","1","","","",""
"ehpad","1","","","",""
"participé","1","","","",""
"abeilles","1","","","",""
"grises","1","","","",""
"liana","1","","","",""
"levi","1","","","",""
"erik","1","","","",""
"orsenna","1","","","",""
"cerquiglini","1","","","",""
"immigrés","1","","","",""
"mamyblues","1","","","",""
"ghostdog","1","","","",""
"épiphanie","1","","","",""
"carreau","1","","","",""
"ophélie","1","","","",""
"artaud","1","","","",""
"13h55","1","","","",""
"15h38","1","","","",""
"réduit","1","","","",""
"maximal","1","","","",""
"dressé","1","","","",""
"départ","1","","","",""
"remède","1","","","",""
"inattention","1","","","",""
"dur","1","","","",""
"interrompent","1","","","",""
"précision","1","","","",""
"publisher","1","","","",""
"tr","1","","","",""
"458424884342994","1","","","",""
"ev","1","","","",""
"pageview","1","","","",""
"noscript","1","","","",""
"citoyenneté","1","","","",""
"moralité","1","","","",""
"profondes","1","","","",""
"voulu","1","","","",""
"lycées","1","","","",""
"posée","1","","","",""
"hésitations","1","","","",""
"tenteront","1","","","",""
"1ère","1","","","",""
"hauteur","1","","","",""
"léopold","1","","","",""
"sédar","1","","","",""
"senghor","1","","","",""
"haut","1","","","",""
"conjonction","1","","","",""
"prétextes","1","","","",""
"mettent","1","","","",""
"justifier","1","","","",""
"impactait","1","","","",""
"lapalissade","1","","","",""
"amadou","1","","","",""
"étrangères","1","","","",""
"binta","1","","","",""
"sokhna","1","","","",""
"astou","1","","","",""
"kane","1","","","",""
"parcelles","1","","","",""
"assainies","1","","","",""
"abdou","1","","","",""
"sénégalaises","1","","","",""
"marchent","1","","","",""
"dance","1","","","",""
"ndlr","1","","","",""
"fatou","1","","","",""
"kiné","1","","","",""
"confit","1","","","",""
"ex","1","","","",""
"trouvée","1","","","",""
"cid","1","","","",""
"corneille","1","","","",""
"diallo","1","","","",""
"désapprouvés","1","","","",""
"évitent","1","","","",""
"empresse","1","","","",""
"corriger","1","","","",""
"auditoire","1","","","",""
"rabaisser","1","","","",""
"de…","1","","","",""
"cancres","1","","","",""
"déplore","1","","","",""
"vivante","1","","","",""
"perfectionner","1","","","",""
"lacunaire","1","","","",""
"convaincu","1","","","",""
"dés","1","","","",""
"dessinés","1","","","",""
"suggéré","1","","","",""
"bovary","1","","","",""
"discutera","1","","","",""
"combats","1","","","",""
"recommande","1","","","",""
"chambres","1","","","",""
"entouré","1","","","",""
"habitué","1","","","",""
"rose","1","","","",""
"orange","1","","","",""
"verte","1","","","",""
"grandis","1","","","",""
"sillage","1","","","",""
"collègue","1","","","",""
"désir","1","","","",""
"implication","1","","","",""
"contribuerait","1","","","",""
"fondamentalement","1","","","",""
"mettant","1","","","",""
"grain","1","","","",""
"sel","1","","","",""
"soin","1","","","",""
"intégralement","1","","","",""
"lendemain","1","","","",""
"verrez","1","","","",""
"chef","1","","","",""
"expliqué","1","","","",""
"mme","1","","","",""
"responsabilite","1","","","",""
"révéleront","1","","","",""
"supérieure","1","","","",""
"serais","1","","","",""
"saliou","1","","","",""
"enseigner","1","","","",""
"étapes","1","","","",""
"éducateur","1","","","",""
"rate","1","","","",""
"souci","1","","","",""
"avancement","1","","","",""
"attitude","1","","","",""
"habituellement","1","","","",""
"arrange","1","","","",""
"soucie","1","","","",""
"sachant","1","","","",""
"reléguer","1","","","",""
"diable","1","","","",""
"renseigner","1","","","",""
"individuelle","1","","","",""
"explications","1","","","",""
"relaté","1","","","",""
"medias","1","","","",""
"tech","1","","","",""
"soumettre","1","","","",""
"á","1","","","",""
"débats","1","","","",""
"tribune","1","","","",""
"précisons","1","","","",""
"dʼabord","1","","","",""
"sʼagira","1","","","",""
"favorisées","1","","","",""
"quʼaucun","1","","","",""
"obstacle","1","","","",""
"linguistique","1","","","",""
"sʼappuyer","1","","","",""
"conçue","1","","","",""
"apparence","1","","","",""
"rapprochement","1","","","",""
"erroné","1","","","",""
"nécessite","1","","","",""
"nie","1","","","",""
"lʼutilise","1","","","",""
"dʼun","1","","","",""
"dʼanticonformisme","1","","","",""
"réserve","1","","","",""
"vieillards","1","","","",""
"tisane","1","","","",""
"sentencieux","1","","","",""
"dʼouvrir","1","","","",""
"lʼodeur","1","","","",""
"imprégner","1","","","",""
"sʼécrie","1","","","",""
"halte","1","","","",""
"croire","1","","","",""
"lʼ","1","","","",""
"façonné","1","","","",""
"répulsive","1","","","",""
"quʼa","1","","","",""
"panthéoniser","1","","","",""
"albert","1","","","",""
"camus","1","","","",""
"répéter","1","","","",""
"nues","1","","","",""
"fontaine","1","","","",""
"racine","1","","","",""
"dʼencenser","1","","","",""
"sorte","1","","","",""
"lʼéchelle","1","","","",""
"repoussoir","1","","","",""
"quête","1","","","",""
"sincérité","1","","","",""
"sʼimaginent","1","","","",""
"sʼintégrer","1","","","",""
"normalité","1","","","",""
"fade","1","","","",""
"dénuée","1","","","",""
"rêve","1","","","",""
"lʼaiment","1","","","",""
"sincères","1","","","",""
"conformisme","1","","","",""
"mensonge","1","","","",""
"battra","1","","","",""
"défendre","1","","","",""
"dénigrée","1","","","",""
"ignore","1","","","",""
"quʼest","1","","","",""
"saurait","1","","","",""
"sʼexprimer","1","","","",""
"dit","1","","","",""
"communs","1","","","",""
"censés","1","","","",""
"citoyens","1","","","",""
"quʼà","1","","","",""
"lʼœuvre","1","","","",""
"connaîtront","1","","","",""
"quʼune","1","","","",""
"barrière","1","","","",""
"terribles","1","","","",""
"affiches","1","","","",""
"officielles","1","","","",""
"censées","1","","","",""
"lecture…","1","","","",""
"nʼaurez","1","","","",""
"coma","1","","","",""
"éthylique","1","","","",""
"hôpitaux","1","","","",""
"préféreront","1","","","",""
"cendrars","1","","","",""
